time,event
39500,4
39520,1
39575,1
39580,4
39605,4
39610,11
39625,11
39630,4
39700,4
39720,11
39720,1
39735,11
39775,1
39775,11
39790,1
39805,1
39850,4
39860,11
39860,1
39875,4
39895,1
39915,1
39935,4
39950,1
39960,4
39970,1
39980,1
39985,1
40005,1
40005,11
40035,1
40040,4
40040,1
40045,4
40060,1
40060,1
40065,11
40070,4
40080,4
40115,1
40115,1
40120,4
40145,4
40170,1
40170,1
40175,4
40185,1
40195,1
40235,11
40240,1
40250,1
40295,1
40300,11
40305,1
40310,4
40335,4
40350,1
40355,4
40360,1
40380,4
40400,1
40415,1
40430,1
40435,4
40445,4
40455,1
40460,4
40470,4
40475,4
40490,1
40495,1
40500,4
40545,1
40550,1
40560,1
40565,1
40575,1
40580,1
40580,11
40610,4
40630,1
40630,1
40635,1
40655,4
40680,4
40685,1
40685,1
40690,1
40740,1
40740,1
40745,1
40790,4
40795,1
40795,1
40800,4
40800,4
40800,1
40805,4
40815,4
40825,4
40830,4
40835,1
40840,4
40845,1
40850,1
40860,1
40890,1
40900,1
40905,1
40905,1
40910,4
40915,1
40920,1
40930,1
40930,1
40935,4
40945,1
40955,1
40960,4
40975,1
40980,4
40985,4
41000,1
41010,1
41020,4
41025,4
41050,4
41055,1
41065,1
41090,4
