time,event
29255,1
29310,1
29325,1
29330,8
29380,1
29435,1
29470,12
29475,11
29480,10
29490,1
29495,8
29530,6
29545,1
29550,10
29600,11
29600,1
29605,12
29610,11
29615,12
29615,1
29615,10
29620,7
29630,1
29645,1
29650,4
29665,11
29670,10
29670,6
29690,4
29710,6
29720,6
29730,4
29740,10
29750,12
29750,1
29755,11
29760,12
29765,7
29790,6
29805,1
29810,4
29835,4
29860,4
29860,1
29875,1
29885,4
29905,6
29925,10
29930,1
29935,8
29975,6
29985,1
29995,4
30020,4
30040,1
30045,4
30045,4
30065,6
30065,6
30085,4
30085,10
30110,4
30120,12
30125,11
30130,6
30130,12
30135,7
30135,11
30140,10
30150,4
30175,4
30190,11
30195,12
30195,1
30200,7
30250,1
30255,8
30265,12
30270,11
30275,10
30305,1
30310,4
30325,11
30330,1
30330,12
30335,11
30340,10
30385,1
30390,4
30390,11
30395,12
30400,11
30405,12
30410,11
30410,1
30415,12
30420,11
30425,1
30425,10
30475,6
30480,1
30485,8
30495,10
30535,1
30545,11
30550,10
30590,1
30595,8
30600,6
30620,4
30635,12
30640,6
30640,7
30645,1
30660,1
30660,10
30700,12
30705,7
30710,6
30715,1
30720,8
30730,4
30750,6
30770,4
30770,1
30785,1
30790,1
30805,1
30810,4
30830,1
30835,8
30840,1
30885,1
30890,8
30895,1
30900,4
30920,6
30940,10
30940,1
30990,11
30995,12
30995,1
31000,11
31005,10
31050,1
31055,11
31060,12
31065,1
31065,11
31070,12
31075,11
31080,12
31085,11
31090,12
31095,11
31100,10
31120,1
31140,12
31145,11
31150,11
31150,10
31155,12
31160,7
31175,1
31180,8
31200,11
31205,12
31205,12
31210,7
31210,7
31230,1
31235,8
31285,1
31290,4
31310,1
31315,4
31335,6
31355,4
31380,4
31400,1
31405,8
31455,1
31470,1
31475,8
31525,1
31540,1
31555,1
31610,1
31660,12
31665,1
31665,11
31670,12
31675,11
31680,12
31685,11
31690,10
31710,12
31710,12
31715,11
31715,7
31720,10
31720,1
31735,1
31740,6
31760,10
31770,11
31775,12
31780,11
31785,10
31790,1
31795,8
31810,11
31815,12
31820,11
31825,12
31830,11
31835,10
31835,11
31840,10
31845,1
31860,1
31865,4
31885,11
31885,1
31890,6
31890,12
31895,11
31900,12
31905,11
31910,4
31910,12
31915,7
31935,4
31940,1
31945,8
31955,6
31975,10
31995,1
32000,4
32025,11
32025,4
32030,12
32035,7
32045,6
32065,10
32115,6
32135,4
32155,1
32170,1
32185,1
32190,4
32215,12
32215,4
32220,11
32225,12
32230,7
32240,4
32265,4
32285,6
32305,10
32355,6
32375,10
32415,12
32420,11
32425,11
32425,10
32430,12
32435,11
32440,10
32475,11
32480,10
32490,11
32495,12
32500,7
32530,11
32535,12
32535,10
32540,11
32545,12
32550,11
32555,10
32585,6
32605,10
32605,11
32610,12
32615,11
32620,12
32625,7
32655,11
32660,12
32665,11
32670,10
32720,11
32725,12
32730,11
32730,12
32735,10
32735,11
32740,12
32745,7
32785,11
32790,10
32840,11
32845,10
32895,11
32900,10
32950,11
32955,12
32960,11
32965,12
32970,11
32975,10
33000,12
33005,7
33025,11
33030,10
33080,6
33100,10
33125,12
33130,7
33150,6
33170,10
33220,11
33225,10
33245,12
33250,11
33255,12
33260,7
33275,11
33280,10
33330,6
33350,4
33375,4
33395,6
33415,10
33465,11
33470,12
33475,11
33480,12
33485,11
33490,10
33505,12
33510,11
33515,10
33540,11
33545,10
33565,6
33585,4
33595,11
33600,12
33605,1
33605,11
33610,10
33630,12
33635,11
33640,12
33645,11
33650,12
33655,11
33660,10
33660,11
33660,1
33665,12
33670,7
33675,1
33680,8
33710,11
33715,12
33720,11
33725,10
33730,1
33760,12
33765,7
33775,11
33780,12
33785,1
33785,7
33800,1
33855,1
33870,1
33925,1
33980,1
33995,1
34050,1
34055,4
34075,1
34080,8
34130,1
34145,1
34170,12
