SensorID,StartTime,EndTime,Day
QuaVicPIR,74424,77829,29
QuaVicPIR,79394,79813,29
QuaVicPIR,80198,80798,29
QuaVicPIR,81187,81763,29
QuaVicPIR,82803,84080,29
QuaVicPIR,84354,84680,29
QuaVicPIR,85242,85978,29
QuaVicPIR,1637,2380,30
QuaVicPIR,3444,3768,30
QuaVicPIR,5546,5884,30
QuaVicPIR,5913,6279,30
QuaVicPIR,6673,7237,30
QuaVicPIR,8173,8649,30
QuaVicPIR,10631,11162,30
QuaVicPIR,11207,14440,30
QuaVicPIR,14475,15879,30
QuaVicPIR,15884,16435,30
QuaVicPIR,16461,22479,30
QuaVicPIR,22622,23125,30
QuaVicPIR,23473,23863,30
QuaVicPIR,24290,24678,30
QuaVicPIR,24843,25479,30
QuaVicPIR,25510,27174,30
QuaVicPIR,27176,27529,30
QuaVicPIR,27717,28047,30
QuaVicPIR,28225,28567,30
QuaVicPIR,29038,29404,30
QuaVicPIR,29873,30202,30
QuaVicPIR,30311,30635,30
QuaVicPIR,30912,31239,30
QuaVicPIR,31291,32563,30
QuaVicPIR,32790,33130,30
QuaVicPIR,33292,34016,30
QuaVicPIR,34131,34464,30
QuaVicPIR,34666,35480,30
QuaVicPIR,35493,36145,30
QuaVicPIR,36314,37293,30
QuaVicPIR,37482,37811,30
QuaVicPIR,38103,38423,30
QuaVicPIR,38696,39056,30
QuaVicPIR,39249,39575,30
QuaVicPIR,39911,40232,30
QuaVicPIR,40267,40989,30
QuaVicPIR,41033,41374,30
QuaVicPIR,41448,44186,30
QuaVicPIR,44336,45942,30
QuaVicPIR,45998,46563,30
QuaVicPIR,46730,47057,30
QuaVicPIR,47150,47475,30
QuaVicPIR,47922,48244,30
QuaVicPIR,48319,48649,30
QuaVicPIR,48860,49430,30
QuaVicPIR,50196,54162,30
QuaVicPIR,54204,54855,30
QuaVicPIR,55609,56239,30
QuaVicPIR,57026,58793,30
QuaVicPIR,59428,60031,30
QuaVicPIR,60049,60455,30
QuaVicPIR,60525,60945,30
QuaVicPIR,61074,61604,30
QuaVicPIR,62425,62897,30
QuaVicPIR,64093,64415,30
QuaVicPIR,64095,64415,30
QuaVicPIR,64891,65315,30
QuaVicPIR,65509,66717,30
QuaVicPIR,66770,67157,30
QuaVicPIR,69791,70113,30
QuaVicPIR,73058,73442,30
QuaVicPIR,75209,75809,30
QuaVicPIR,76457,77360,30
QuaVicPIR,77725,78051,30
QuaVicPIR,78310,78637,30
QuaVicPIR,82669,83054,30
QuaVicPIR,83609,84756,30
QuaVicPIR,937,1261,1
QuaVicPIR,2207,2798,1
QuaVicPIR,2210,2798,1
QuaVicPIR,4095,5440,1
QuaVicPIR,6340,6930,1
QuaVicPIR,7810,8244,1
QuaVicPIR,8578,9036,1
QuaVicPIR,23904,25340,1
QuaVicPIR,25387,25860,1
QuaVicPIR,26355,26683,1
QuaVicPIR,27181,28466,1
QuaVicPIR,28807,29163,1
QuaVicPIR,29690,31016,1
QuaVicPIR,31049,31382,1
QuaVicPIR,32205,33508,1
QuaVicPIR,33179,33508,1
QuaVicPIR,33850,35255,1
QuaVicPIR,33853,35255,1
QuaVicPIR,35610,41643,1
QuaVicPIR,41749,42380,1
QuaVicPIR,42427,42771,1
QuaVicPIR,42964,43658,1
QuaVicPIR,44388,45326,1
QuaVicPIR,46097,46438,1
QuaVicPIR,49875,50936,1
QuaVicPIR,51461,51783,1
QuaVicPIR,52377,53580,1
QuaVicPIR,52500,53580,1
QuaVicPIR,53039,53580,1
QuaVicPIR,54694,55047,1
QuaVicPIR,55079,55399,1
QuaVicPIR,55999,56321,1
QuaVicPIR,56893,57562,1
QuaVicPIR,57574,57913,1
QuaVicPIR,58085,58568,1
QuaVicPIR,59259,59580,1
QuaVicPIR,59855,65159,1
QuaVicPIR,64811,65159,1
QuaVicPIR,65648,65967,1
QuaVicPIR,70335,70742,1
QuaVicPIR,75731,76267,1
QuaVicPIR,77147,79093,1
QuaVicPIR,78424,79093,1
QuaVicPIR,80357,80745,1
QuaVicPIR,2840,3240,2
QuaVicPIR,3339,4328,2
QuaVicPIR,4542,4995,2
QuaVicPIR,5211,5530,2
QuaVicPIR,6814,7654,2
QuaVicPIR,27683,29084,2
QuaVicPIR,29137,30313,2
QuaVicPIR,29524,30313,2
QuaVicPIR,29993,30313,2
QuaVicPIR,30888,31919,2
QuaVicPIR,31973,32536,2
QuaVicPIR,32569,36109,2
QuaVicPIR,33168,36109,2
QuaVicPIR,36322,37201,2
QuaVicPIR,38393,38848,2
QuaVicPIR,38963,39365,2
QuaVicPIR,39630,39962,2
QuaVicPIR,40319,40642,2
QuaVicPIR,40800,41168,2
QuaVicPIR,41491,41818,2
QuaVicPIR,41954,42817,2
QuaVicPIR,42874,43292,2
QuaVicPIR,43312,43773,2
QuaVicPIR,43896,44927,2
QuaVicPIR,44989,46114,2
QuaVicPIR,46194,51462,2
QuaVicPIR,53262,55243,2
QuaVicPIR,55811,56137,2
QuaVicPIR,56969,57292,2
QuaVicPIR,57470,60163,2
QuaVicPIR,59200,60163,2
QuaVicPIR,63502,64004,2
QuaVicPIR,68096,68413,2
QuaVicPIR,78863,79226,2
QuaVicPIR,79524,81103,2
QuaVicPIR,80783,81103,2
QuaVicPIR,81175,83211,2
QuaVicPIR,81899,83211,2
QuaVicPIR,82820,83211,2
QuaVicPIR,85760,86202,2
QuaVicPIR,303,649,3
QuaVicPIR,2128,2807,3
QuaVicPIR,8321,9868,3
QuaVicPIR,9505,9868,3
QuaVicPIR,10644,10979,3
QuaVicPIR,11862,15029,3
QuaVicPIR,15291,16399,3
QuaVicPIR,16744,17433,3
QuaVicPIR,17441,18666,3
QuaVicPIR,18847,21244,3
QuaVicPIR,21442,21830,3
QuaVicPIR,21916,23198,3
QuaVicPIR,23341,24824,3
QuaVicPIR,23810,24824,3
QuaVicPIR,25017,26760,3
QuaVicPIR,26817,27553,3
QuaVicPIR,27758,28545,3
QuaVicPIR,28894,29234,3
QuaVicPIR,29765,30117,3
QuaVicPIR,30184,30546,3
QuaVicPIR,30658,34112,3
QuaVicPIR,34148,34488,3
QuaVicPIR,34639,35202,3
QuaVicPIR,36204,36542,3
QuaVicPIR,36652,38730,3
QuaVicPIR,38831,39167,3
QuaVicPIR,39182,39516,3
QuaVicPIR,39699,40678,3
QuaVicPIR,40841,42247,3
QuaVicPIR,42321,43478,3
QuaVicPIR,43588,43913,3
QuaVicPIR,43944,44636,3
QuaVicPIR,45143,46344,3
QuaVicPIR,46351,46941,3
QuaVicPIR,47074,48861,3
QuaVicPIR,48862,49190,3
QuaVicPIR,49399,49963,3
QuaVicPIR,50146,50468,3
QuaVicPIR,50563,50892,3
QuaVicPIR,50936,51634,3
QuaVicPIR,51679,54270,3
QuaVicPIR,54823,57411,3
QuaVicPIR,56418,57411,3
QuaVicPIR,57535,58741,3
QuaVicPIR,64543,64883,3
QuaVicPIR,65385,65708,3
QuaVicPIR,67626,67993,3
QuaVicPIR,68467,68938,3
QuaVicPIR,79895,83639,3
QuaVicPIR,82293,83639,3
QuaVicPIR,83657,84405,3
QuaVicPIR,84016,84405,3
QuaVicPIR,1737,2250,4
QuaVicPIR,2380,3083,4
QuaVicPIR,3981,4579,4
QuaVicPIR,3983,4579,4
QuaVicPIR,5348,5841,4
QuaVicPIR,6184,6631,4
QuaVicPIR,9255,9638,4
QuaVicPIR,11678,12002,4
QuaVicPIR,14436,14861,4
QuaVicPIR,14878,17016,4
QuaVicPIR,19684,20045,4
QuaVicPIR,20132,20647,4
QuaVicPIR,28211,28629,4
QuaVicPIR,28213,28629,4
QuaVicPIR,31910,32656,4
QuaVicPIR,34361,37009,4
QuaVicPIR,37098,37454,4
QuaVicPIR,37655,38198,4
QuaVicPIR,38511,39199,4
QuaVicPIR,40286,41422,4
QuaVicPIR,41444,42747,4
QuaVicPIR,43102,43620,4
QuaVicPIR,43916,45509,4
QuaVicPIR,45804,46879,4
QuaVicPIR,49384,49711,4
QuaVicPIR,50495,50879,4
QuaVicPIR,50497,50879,4
QuaVicPIR,50887,51336,4
QuaVicPIR,52215,52540,4
QuaVicPIR,52875,53350,4
QuaVicPIR,53570,54483,4
QuaVicPIR,55047,55385,4
QuaVicPIR,56795,57151,4
QuaVicPIR,57252,58023,4
QuaVicPIR,59030,59355,4
QuaVicPIR,63567,63936,4
QuaVicPIR,63570,63936,4
QuaVicPIR,64349,64688,4
QuaVicPIR,64351,64688,4
QuaVicPIR,64842,65219,4
QuaVicPIR,64844,65219,4
QuaVicPIR,65438,65865,4
QuaVicPIR,66690,67166,4
QuaVicPIR,67227,67901,4
QuaVicPIR,76974,77467,4
QuaVicPIR,78051,78815,4
QuaVicPIR,78053,78815,4
QuaVicPIR,79293,80667,4
QuaVicPIR,80340,80667,4
QuaVicPIR,82853,83183,4
QuaVicPIR,401,847,5
QuaVicPIR,1119,1461,5
QuaVicPIR,1478,1836,5
QuaVicPIR,1837,2219,5
QuaVicPIR,2568,3053,5
QuaVicPIR,6565,6893,5
QuaVicPIR,9270,9713,5
QuaVicPIR,10021,10344,5
QuaVicPIR,11323,11648,5
QuaVicPIR,12858,13444,5
QuaVicPIR,16449,16896,5
QuaVicPIR,38323,38648,5
QuaVicPIR,38661,39906,5
QuaVicPIR,40147,40639,5
QuaVicPIR,40667,40994,5
QuaVicPIR,41007,41966,5
QuaVicPIR,42517,42845,5
QuaVicPIR,43066,43391,5
QuaVicPIR,46851,47313,5
QuaVicPIR,48109,53982,5
QuaVicPIR,53197,53982,5
QuaVicPIR,54173,54537,5
QuaVicPIR,55391,56421,5
QuaVicPIR,56870,57305,5
QuaVicPIR,58054,58499,5
QuaVicPIR,61604,63128,5
QuaVicPIR,62782,63128,5
QuaVicPIR,63196,63894,5
QuaVicPIR,63904,64228,5
QuaVicPIR,67713,68040,5
QuaVicPIR,68358,68685,5
QuaVicPIR,68867,69285,5
QuaVicPIR,70320,70648,5
QuaVicPIR,71177,71551,5
QuaVicPIR,71670,71997,5
QuaVicPIR,72249,72726,5
QuaVicPIR,73949,74277,5
QuaVicPIR,75473,76216,5
QuaVicPIR,77750,78075,5
QuaVicPIR,81271,81599,5
QuaVicPIR,81992,82319,5
QuaVicPIR,82898,83226,5
QuaVicPIR,83542,83945,5
QuaVicPIR,84904,85705,5
QuaVicPIR,125,562,6
QuaVicPIR,1038,1972,6
QuaVicPIR,2725,3836,6
QuaVicPIR,4588,4944,6
QuaVicPIR,4590,4944,6
QuaVicPIR,6165,6540,6
QuaVicPIR,7082,7432,6
QuaVicPIR,7517,7844,6
QuaVicPIR,8395,8882,6
QuaVicPIR,9581,9967,6
QuaVicPIR,10025,10449,6
QuaVicPIR,13604,13985,6
QuaVicPIR,16234,16642,6
QuaVicPIR,19332,20899,6
QuaVicPIR,19548,20899,6
QuaVicPIR,37805,38126,6
QuaVicPIR,38183,38563,6
QuaVicPIR,38634,39253,6
QuaVicPIR,39511,40179,6
QuaVicPIR,43852,44270,6
QuaVicPIR,44550,44875,6
QuaVicPIR,45721,46366,6
QuaVicPIR,46393,48264,6
QuaVicPIR,47470,48264,6
QuaVicPIR,48344,48674,6
QuaVicPIR,48726,49053,6
QuaVicPIR,49461,51126,6
QuaVicPIR,55596,56003,6
QuaVicPIR,57025,57845,6
QuaVicPIR,58591,59624,6
QuaVicPIR,58593,59624,6
QuaVicPIR,59286,59624,6
QuaVicPIR,61413,63406,6
QuaVicPIR,63043,63406,6
QuaVicPIR,65883,66385,6
QuaVicPIR,67632,67962,6
QuaVicPIR,67975,68657,6
QuaVicPIR,68999,69321,6
QuaVicPIR,69556,70017,6
QuaVicPIR,70120,70450,6
QuaVicPIR,70466,70922,6
QuaVicPIR,71152,71517,6
QuaVicPIR,72203,72977,6
QuaVicPIR,72621,72977,6
QuaVicPIR,74647,74972,6
QuaVicPIR,75490,76160,6
QuaVicPIR,76272,78831,6
QuaVicPIR,79109,80419,6
QuaVicPIR,80498,83107,6
QuaVicPIR,83146,83564,6
QuaVicPIR,85104,85681,6
QuaVicPIR,623,937,7
QuaVicPIR,1172,1490,7
QuaVicPIR,4247,4756,7
QuaVicPIR,4901,5223,7
QuaVicPIR,10962,11619,7
QuaVicPIR,11984,15748,7
QuaVicPIR,15833,17340,7
QuaVicPIR,17355,18032,7
QuaVicPIR,18054,18792,7
QuaVicPIR,18811,19128,7
QuaVicPIR,19362,27925,7
QuaVicPIR,20578,27925,7
QuaVicPIR,28098,29323,7
QuaVicPIR,29446,30197,7
QuaVicPIR,30609,31516,7
QuaVicPIR,31569,31962,7
QuaVicPIR,32058,32829,7
QuaVicPIR,33058,33695,7
QuaVicPIR,34008,34329,7
QuaVicPIR,34422,35027,7
QuaVicPIR,35041,36185,7
QuaVicPIR,37104,37425,7
QuaVicPIR,37782,38106,7
QuaVicPIR,38320,38657,7
QuaVicPIR,39280,39611,7
QuaVicPIR,39776,40092,7
QuaVicPIR,39779,40092,7
QuaVicPIR,40343,41254,7
QuaVicPIR,41276,41787,7
QuaVicPIR,41889,42211,7
QuaVicPIR,42488,42981,7
QuaVicPIR,42989,43311,7
QuaVicPIR,43391,43716,7
QuaVicPIR,44238,44564,7
QuaVicPIR,45084,45407,7
QuaVicPIR,45731,46051,7
QuaVicPIR,46349,46666,7
QuaVicPIR,47089,47408,7
QuaVicPIR,47779,48696,7
QuaVicPIR,48761,49402,7
QuaVicPIR,49495,49824,7
QuaVicPIR,50015,50496,7
QuaVicPIR,50955,51309,7
QuaVicPIR,51514,51842,7
QuaVicPIR,52026,52354,7
QuaVicPIR,52426,52750,7
QuaVicPIR,53084,53408,7
QuaVicPIR,53860,54186,7
QuaVicPIR,55185,56624,7
QuaVicPIR,57671,60229,7
QuaVicPIR,60394,60744,7
QuaVicPIR,60955,61432,7
QuaVicPIR,61896,62414,7
QuaVicPIR,62452,66922,7
QuaVicPIR,66995,68549,7
QuaVicPIR,69054,69675,7
QuaVicPIR,69781,70339,7
QuaVicPIR,70995,71560,7
QuaVicPIR,71708,72031,7
QuaVicPIR,72595,72929,7
QuaVicPIR,73279,74119,7
QuaVicPIR,74615,74932,7
QuaVicPIR,75016,75333,7
QuaVicPIR,80352,81317,7
QuaVicPIR,81428,81743,7
QuaVicPIR,82485,82918,7
QuaVicPIR,83094,83428,7
QuaVicPIR,84361,84678,7
QuaVicPIR,370,937,8
QuaVicPIR,3951,4269,8
QuaVicPIR,6981,7365,8
QuaVicPIR,7388,7704,8
QuaVicPIR,7790,8543,8
QuaVicPIR,10221,11344,8
QuaVicPIR,12686,13004,8
QuaVicPIR,13339,13789,8
QuaVicPIR,15315,15652,8
QuaVicPIR,16717,17121,8
QuaVicPIR,18846,19477,8
QuaVicPIR,19539,20141,8
QuaVicPIR,20837,21790,8
QuaVicPIR,22855,23205,8
QuaVicPIR,23521,23836,8
QuaVicPIR,28228,28593,8
QuaVicPIR,29538,29917,8
QuaVicPIR,31858,34295,8
QuaVicPIR,35380,35823,8
QuaVicPIR,35999,36676,8
QuaVicPIR,37770,38267,8
QuaVicPIR,38324,39532,8
QuaVicPIR,39595,40166,8
QuaVicPIR,40243,41377,8
QuaVicPIR,41631,41963,8
QuaVicPIR,42088,43312,8
QuaVicPIR,44065,44460,8
QuaVicPIR,45312,46306,8
QuaVicPIR,47898,48223,8
QuaVicPIR,54910,55228,8
QuaVicPIR,55549,55871,8
QuaVicPIR,56545,56918,8
QuaVicPIR,57330,57649,8
QuaVicPIR,58037,58355,8
QuaVicPIR,2761,3184,9
QuaVicPIR,6979,7464,9
QuaVicPIR,16881,17314,9
QuaVicPIR,25330,25856,9
QuaVicPIR,48907,49223,9
QuaVicPIR,50388,50705,9
QuaVicPIR,51734,52053,9
QuaVicPIR,52829,53201,9
QuaVicPIR,53727,54077,9
QuaVicPIR,54704,55230,9
QuaVicPIR,6278,6594,10
QuaVicPIR,10118,10450,10
QuaVicPIR,12029,12360,10
QuaVicPIR,14620,18938,10
QuaVicPIR,19160,20688,10
QuaVicPIR,20906,21862,10
QuaVicPIR,21994,22379,10
QuaVicPIR,22611,24059,10
QuaVicPIR,24366,24706,10
QuaVicPIR,24780,25143,10
QuaVicPIR,25363,26196,10
QuaVicPIR,26777,31280,10
QuaVicPIR,31719,32362,10
QuaVicPIR,32534,32853,10
QuaVicPIR,33003,33524,10
QuaVicPIR,34357,34678,10
QuaVicPIR,34771,35151,10
QuaVicPIR,35685,36016,10
QuaVicPIR,36040,37318,10
QuaVicPIR,37422,37742,10
QuaVicPIR,37949,40022,10
QuaVicPIR,40099,40729,10
QuaVicPIR,41243,42644,10
QuaVicPIR,44790,45195,10
QuaVicPIR,45360,45681,10
QuaVicPIR,46458,46776,10
QuaVicPIR,52021,52431,10
QuaVicPIR,15533,16041,11
QuaVicPIR,15535,16041,11
QuaVicPIR,20980,21722,11
QuaVicPIR,43823,44142,11
QuaVicPIR,44256,44625,11
QuaVicPIR,46173,46814,11
QuaVicPIR,46815,47128,11
QuaVicPIR,49931,50250,11
QuaVicPIR,50821,51139,11
QuaVicPIR,52045,52475,11
QuaVicPIR,78888,79203,11
QuaVicPIR,85117,85541,11
QuaVicPIR,8380,8800,12
QuaVicPIR,13264,13699,12
QuaVicPIR,21451,21769,12
QuaVicPIR,21770,21771,12
QuaVicPIR,21906,25986,12
QuaVicPIR,26070,26387,12
QuaVicPIR,26073,26387,12
QuaVicPIR,26539,27149,12
QuaVicPIR,27226,27556,12
QuaVicPIR,27607,28888,12
QuaVicPIR,28565,28888,12
QuaVicPIR,28900,29635,12
QuaVicPIR,29655,29990,12
QuaVicPIR,30514,30845,12
QuaVicPIR,31060,32586,12
QuaVicPIR,32642,32965,12
QuaVicPIR,33377,33703,12
QuaVicPIR,33880,34470,12
QuaVicPIR,34678,35629,12
QuaVicPIR,35785,37956,12
QuaVicPIR,38121,38508,12
QuaVicPIR,39038,39363,12
QuaVicPIR,39458,40082,12
QuaVicPIR,40256,40586,12
QuaVicPIR,40593,41071,12
QuaVicPIR,41138,41460,12
QuaVicPIR,41738,42605,12
QuaVicPIR,42612,43417,12
QuaVicPIR,43506,43830,12
QuaVicPIR,44123,44665,12
QuaVicPIR,45554,45872,12
QuaVicPIR,46290,47720,12
QuaVicPIR,47910,55977,12
QuaVicPIR,56042,56797,12
QuaVicPIR,57098,57421,12
QuaVicPIR,57534,58459,12
QuaVicPIR,58016,58459,12
QuaVicPIR,58856,59194,12
QuaVicPIR,59290,60662,12
QuaVicPIR,60766,62256,12
QuaVicPIR,63133,63453,12
QuaVicPIR,63819,64833,12
QuaVicPIR,64874,67064,12
QuaVicPIR,68036,68399,12
QuaVicPIR,68543,69115,12
QuaVicPIR,69915,70240,12
QuaVicPIR,70775,71183,12
QuaVicPIR,71516,72136,12
QuaVicPIR,72289,72609,12
QuaVicPIR,72964,74512,12
QuaVicPIR,74635,75139,12
QuaVicPIR,75420,75742,12
QuaVicPIR,76700,77024,12
QuaVicPIR,77187,79587,12
QuaVicPIR,79788,80115,12
QuaVicPIR,80469,80867,12
QuaVicPIR,83968,84378,12
QuaVicPIR,332,675,13
QuaVicPIR,928,1604,13
QuaVicPIR,2123,2564,13
QuaVicPIR,14496,14825,13
QuaVicPIR,21337,21735,13
QuaVicPIR,21816,22153,13
QuaVicPIR,22912,23257,13
QuaVicPIR,27087,33149,13
QuaVicPIR,33359,33983,13
QuaVicPIR,34077,34718,13
QuaVicPIR,35509,36776,13
QuaVicPIR,37176,37499,13
QuaVicPIR,37583,38089,13
QuaVicPIR,38206,39580,13
QuaVicPIR,39623,40034,13
QuaVicPIR,41315,41696,13
QuaVicPIR,42054,43064,13
QuaVicPIR,43256,43617,13
QuaVicPIR,43693,44039,13
QuaVicPIR,44112,44857,13
QuaVicPIR,45026,45949,13
QuaVicPIR,45971,47580,13
QuaVicPIR,47618,48195,13
QuaVicPIR,48196,48197,13
QuaVicPIR,48255,48577,13
QuaVicPIR,48603,48978,13
QuaVicPIR,49102,50550,13
QuaVicPIR,50575,50902,13
QuaVicPIR,51105,52463,13
QuaVicPIR,52521,54120,13
QuaVicPIR,54224,54747,13
QuaVicPIR,54819,55747,13
QuaVicPIR,56071,56873,13
QuaVicPIR,57957,58395,13
QuaVicPIR,58559,61377,13
QuaVicPIR,61483,61814,13
QuaVicPIR,61910,62282,13
QuaVicPIR,62769,63387,13
QuaVicPIR,63453,64761,13
QuaVicPIR,64762,65780,13
QuaVicPIR,65862,66591,13
QuaVicPIR,67218,67539,13
QuaVicPIR,67844,68169,13
QuaVicPIR,68210,68714,13
QuaVicPIR,68212,68714,13
QuaVicPIR,69051,69371,13
QuaVicPIR,69890,70223,13
QuaVicPIR,75187,75580,13
QuaVicPIR,75790,76108,13
QuaVicPIR,77263,79077,13
QuaVicPIR,79697,80197,13
QuaVicPIR,80515,80834,13
QuaVicPIR,81590,81949,13
QuaVicPIR,84343,84796,13
QuaVicPIR,84910,85387,13
QuaVicPIR,3240,3635,14
QuaVicPIR,10166,10924,14
QuaVicPIR,12835,13157,14
QuaVicPIR,18701,19032,14
QuaVicPIR,20427,20894,14
QuaVicPIR,26372,30456,14
QuaVicPIR,30519,31203,14
QuaVicPIR,31390,33249,14
QuaVicPIR,33428,33795,14
QuaVicPIR,33796,34113,14
QuaVicPIR,34305,34668,14
QuaVicPIR,35599,36236,14
QuaVicPIR,36582,37310,14
QuaVicPIR,37430,37759,14
QuaVicPIR,38170,40165,14
QuaVicPIR,40311,41671,14
QuaVicPIR,41248,41671,14
QuaVicPIR,41952,46897,14
QuaVicPIR,46230,46897,14
QuaVicPIR,46962,49604,14
QuaVicPIR,49905,50367,14
QuaVicPIR,50465,50884,14
QuaVicPIR,51240,51657,14
QuaVicPIR,51738,52951,14
QuaVicPIR,53031,53412,14
QuaVicPIR,53488,54028,14
QuaVicPIR,54179,55011,14
QuaVicPIR,55036,56726,14
QuaVicPIR,57444,58151,14
QuaVicPIR,58176,58503,14
QuaVicPIR,59117,60052,14
QuaVicPIR,9687,10977,15
QuaVicPIR,11496,12316,15
QuaVicPIR,13111,13632,15
QuaVicPIR,16837,17253,15
QuaVicPIR,19825,25362,15
QuaVicPIR,23447,25362,15
QuaVicPIR,25587,25922,15
QuaVicPIR,26046,26532,15
QuaVicPIR,26841,27184,15
QuaVicPIR,27637,28051,15
QuaVicPIR,28505,29359,15
QuaVicPIR,30033,30377,15
QuaVicPIR,30379,32122,15
QuaVicPIR,30381,32122,15
QuaVicPIR,32123,32846,15
QuaVicPIR,33816,34144,15
QuaVicPIR,33818,34144,15
QuaVicPIR,34246,34826,15
QuaVicPIR,35753,37837,15
QuaVicPIR,37838,39070,15
QuaVicPIR,38751,39070,15
QuaVicPIR,39809,40188,15
QuaVicPIR,40333,43655,15
QuaVicPIR,43780,44590,15
QuaVicPIR,44933,45260,15
QuaVicPIR,45647,45970,15
QuaVicPIR,46007,46332,15
QuaVicPIR,47103,47749,15
QuaVicPIR,47857,48179,15
QuaVicPIR,48590,49019,15
QuaVicPIR,49076,49400,15
QuaVicPIR,50080,50413,15
QuaVicPIR,50414,50415,15
QuaVicPIR,50477,50807,15
QuaVicPIR,51230,53751,15
QuaVicPIR,53983,54313,15
QuaVicPIR,55057,56417,15
QuaVicPIR,56559,56926,15
QuaVicPIR,58313,58637,15
QuaVicPIR,58946,59416,15
QuaVicPIR,59552,65402,15
QuaVicPIR,62966,65402,15
QuaVicPIR,68079,68405,15
QuaVicPIR,68642,72341,15
QuaVicPIR,69992,72341,15
QuaVicPIR,70712,72341,15
QuaVicPIR,71069,72341,15
QuaVicPIR,71825,72341,15
QuaVicPIR,72451,73065,15
QuaVicPIR,73066,73510,15
QuaVicPIR,73671,73998,15
QuaVicPIR,75298,75953,15
QuaVicPIR,77077,77517,15
QuaVicPIR,77834,78225,15
QuaVicPIR,79266,79584,15
QuaVicPIR,80025,80350,15
QuaVicPIR,80561,81037,15
QuaVicPIR,81249,81644,15
QuaVicPIR,81886,82843,15
QuaVicPIR,83045,83652,15
QuaVicPIR,85153,85483,15
QuaVicPIR,1081,1432,16
QuaVicPIR,1502,3060,16
QuaVicPIR,3239,4679,16
QuaVicPIR,6961,7719,16
QuaVicPIR,10480,11390,16
QuaVicPIR,11893,12216,16
QuaVicPIR,12583,14951,16
QuaVicPIR,14975,15974,16
QuaVicPIR,16081,21227,16
QuaVicPIR,23883,24297,16
QuaVicPIR,25823,33483,16
QuaVicPIR,32154,33483,16
QuaVicPIR,33677,34132,16
QuaVicPIR,34795,35428,16
QuaVicPIR,35508,36161,16
QuaVicPIR,36353,36827,16
QuaVicPIR,37011,37412,16
QuaVicPIR,37566,38409,16
QuaVicPIR,38410,38762,16
QuaVicPIR,39126,42151,16
QuaVicPIR,42411,42738,16
QuaVicPIR,42904,43360,16
QuaVicPIR,44053,44796,16
QuaVicPIR,45522,49944,16
QuaVicPIR,50005,51186,16
QuaVicPIR,52097,54387,16
QuaVicPIR,53624,54387,16
QuaVicPIR,55182,55535,16
QuaVicPIR,55930,56629,16
QuaVicPIR,57349,57867,16
QuaVicPIR,58036,59155,16
QuaVicPIR,60134,61790,16
QuaVicPIR,62730,63220,16
QuaVicPIR,63247,63758,16
QuaVicPIR,71032,71394,16
QuaVicPIR,72918,73308,16
QuaVicPIR,74074,74886,16
QuaVicPIR,75149,75461,16
QuaVicPIR,76948,77330,16
QuaVicPIR,79360,79700,16
QuaVicPIR,80634,81086,16
QuaVicPIR,81965,82672,16
QuaVicPIR,82966,83300,16
QuaVicPIR,83518,84540,16
QuaVicPIR,84854,85166,16
QuaVicPIR,85178,85491,16
QuaVicPIR,85670,86068,16
QuaVicPIR,1094,1452,17
QuaVicPIR,1884,2729,17
QuaVicPIR,4536,5071,17
QuaVicPIR,6041,6366,17
QuaVicPIR,7265,8470,17
QuaVicPIR,9034,9364,17
QuaVicPIR,11885,12496,17
QuaVicPIR,12872,13209,17
QuaVicPIR,14122,14558,17
QuaVicPIR,15936,16251,17
QuaVicPIR,16344,16979,17
QuaVicPIR,19102,21946,17
QuaVicPIR,22142,22509,17
QuaVicPIR,23767,24303,17
QuaVicPIR,24366,24885,17
QuaVicPIR,25148,25771,17
QuaVicPIR,26342,26846,17
QuaVicPIR,27055,28758,17
QuaVicPIR,28817,29138,17
QuaVicPIR,29431,29755,17
QuaVicPIR,30038,30363,17
QuaVicPIR,31008,31790,17
QuaVicPIR,31799,33311,17
QuaVicPIR,33701,34031,17
QuaVicPIR,34245,34774,17
QuaVicPIR,35332,35837,17
QuaVicPIR,36003,37414,17
QuaVicPIR,37763,38084,17
QuaVicPIR,38232,38553,17
QuaVicPIR,38636,41850,17
QuaVicPIR,41926,43168,17
QuaVicPIR,43398,43712,17
QuaVicPIR,43903,44343,17
QuaVicPIR,44529,45465,17
QuaVicPIR,45492,45849,17
QuaVicPIR,46942,47258,17
QuaVicPIR,49295,50876,17
QuaVicPIR,50923,51577,17
QuaVicPIR,51758,52904,17
QuaVicPIR,53051,53368,17
QuaVicPIR,53710,54851,17
QuaVicPIR,56279,56595,17
QuaVicPIR,56654,57537,17
QuaVicPIR,58122,58713,17
QuaVicPIR,59255,59587,17
QuaVicPIR,60443,61167,17
QuaVicPIR,61770,62251,17
QuaVicPIR,62776,63736,17
QuaVicPIR,63804,64116,17
QuaVicPIR,65165,65790,17
QuaVicPIR,67811,68618,17
QuaVicPIR,68686,69042,17
QuaVicPIR,69247,69942,17
QuaVicPIR,70580,71241,17
QuaVicPIR,71599,72033,17
QuaVicPIR,74490,75142,17
QuaVicPIR,75276,75590,17
QuaVicPIR,76602,77048,17
QuaVicPIR,77260,77588,17
QuaVicPIR,77693,78497,17
QuaVicPIR,78629,79010,17
QuaVicPIR,79896,80232,17
QuaVicPIR,82366,83285,17
QuaVicPIR,84012,84479,17
QuaVicPIR,84850,85245,17
QuaVicPIR,1040,1606,18
